search URL:,https://patents.google.com/?q=%22variant+pathogenicity%22+AND+%28%22machine+learning%22+OR+%22deep+learning%22+OR+%22artificial+intelligence%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2023014913-A1,Deep learning-based use of protein contact maps for variant pathogenicity prediction ,"Illumina, Inc.","Chen Chen, Hong Gao, Laksshman S. SUNDARAM, Kai-How FARH",2021-08-05,2022-08-04,2023-02-09,,https://patents.google.com/patent/WO2023014913A1/en,
US-2023045003-A1,Deep learning-based use of protein contact maps for variant pathogenicity prediction ,"Illumina, Inc.","Chen Chen, Hong Gao, Laksshman S. SUNDARAM, Kai-How FARH",2021-08-05,2022-07-28,2023-02-09,,https://patents.google.com/patent/US20230045003A1/en,https://patentimages.storage.googleapis.com/fc/a8/3a/9cf0ee060f0930/US20230045003A1-20230209-D00000.png
EP-4186062-A1,Variant pathogenicity scoring and classification and uses thereof ,"Illumina, Inc.","Hong Gao, Kai-How FARH, Jeremy Francis MCRAE",2020-07-23,2021-07-21,2023-05-31,,https://patents.google.com/patent/EP4186062A1/en,
WO-2021076790-A1,"Clinical variant classifier models, machine learning systems and methods of use ","NemaMetrix, Inc","Lan Guo, Stephen Turner, Trisha BROCK, Chris Hopkins",2019-10-16,2020-10-15,2021-04-22,,https://patents.google.com/patent/WO2021076790A1/en,
WO-2023129955-A1,Inter-model prediction score recalibration ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129955A1/en,
EP-4457823-A1,Inter-model prediction score recalibration ,"Illumina, Inc.","Tobias HAMP, Kai-How FARH",2021-12-29,2022-12-28,2024-11-06,,https://patents.google.com/patent/EP4457823A1/en,
AU-2021313211-A1,Variant pathogenicity scoring and classification and uses thereof ,"Illumina, Inc.","Kai-How FARH, Hong Gao, Jeremy Francis Mcrae",2020-07-23,2021-07-21,2022-12-01,,https://patents.google.com/patent/AU2021313211A1/en,
CN-117292753-B,Single nucleotide variant pathogenicity classification method and system based on biological information ,山东建筑大学,"郝凡昌, 柏苛",2023-08-24,2023-08-24,2025-05-30,2025-05-30,https://patents.google.com/patent/CN117292753B/en,
CN-108108592-B,Construction method of machine learning model for genetic variation pathogenicity scoring ,北京聚道科技有限公司,"王玉梅, 刘轩竹, 王乐珩, 李厦戎",2017-12-29,2017-12-29,2020-06-16,2020-06-16,https://patents.google.com/patent/CN108108592B/en,https://patentimages.storage.googleapis.com/20/9f/6d/024952a02715c4/HDA0001532848930000011.png
US-2023245305-A1,Image-based variant pathogenicity determination ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2022-01-28,2023-01-27,2023-08-03,,https://patents.google.com/patent/US20230245305A1/en,https://patentimages.storage.googleapis.com/c3/10/09/62789eddcccd1c/US20230245305A1-20230803-D00000.png
KR-20240088641-A,Joint learning and transfer learning of variant pathogenicity predictors using gapped and non-gap protein samples. ,"일루미나, 인코포레이티드","토비아스 햄프, 홍 가오, 카이-하우 파",2021-10-06,2022-10-05,2024-06-20,,https://patents.google.com/patent/KR20240088641A/en,https://patentimages.storage.googleapis.com/72/e3/dc/c01895877343c9/pct00001.png
CN-117976040-A,"Method for annotation of pathogenicity of variants, method and system for constructing predicted variant effect maps ",中南大学,"徐芳, 范立青, 郭刚刚",2023-11-24,2023-11-24,2024-05-03,,https://patents.google.com/patent/CN117976040A/en,
WO-2019148141-A1,Methods for analyzing genetic data to classify multifactorial traits including complex medical disorders ,"The Trustees Of Princeton University, The Simons Foundation, Inc., The Rockefeller University","Jian Zhou, Christopher Y. PARK, Chandra THEESFELD, Robert B. Darnell, Olga G. TROYANSKAYA",2018-01-26,2019-01-28,2019-08-01,,https://patents.google.com/patent/WO2019148141A1/en,
US-2025069702-A1,Population frequency modeling for quantitative variant pathogenicity estimation ,Laboratory Corporation Of America Holdings,"Toby Manders, Keith Nykamp, Alexandre Colavin, Yuya Kobayashi",2022-11-01,2024-11-11,2025-02-27,,https://patents.google.com/patent/US20250069702A1/en,https://patentimages.storage.googleapis.com/f8/d5/32/7dba93c82393a7/US20250069702A1-20250227-D00000.png
US-2023068937-A1,Application of pathogenicity model and training thereof ,Congenica Ltd.,"Sandro MORGANELLA, Yacine Dahman, Laura Ponting, Emily Mackay",2020-01-16,2021-01-15,2023-03-02,,https://patents.google.com/patent/US20230068937A1/en,https://patentimages.storage.googleapis.com/00/8e/6f/00bbdfb7b2a2e6/US20230068937A1-20230302-D00000.png
US-2023108241-A1,Predicting variant pathogenicity from evolutionary conservation using three-dimensional (3d) protein structure voxels ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-10-06,2022-09-26,2023-04-06,,https://patents.google.com/patent/US20230108241A1/en,https://patentimages.storage.googleapis.com/d1/09/79/2e1ee0ed87e9f7/US20230108241A1-20230406-D00000.png
US-11515010-B2,Deep convolutional neural networks to predict variant pathogenicity using three-dimensional (3D) protein structures ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-04-15,2021-09-07,2022-11-29,2022-11-29,https://patents.google.com/patent/US11515010B2/en,https://patentimages.storage.googleapis.com/f5/a9/95/4ab143c871494a/US11515010-20221129-D00000.png
WO-2022221589-A1,Deep convolutional neural networks to predict variant pathogenicity using three-dimensional (3d) protein structures ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-04-15,2022-04-14,2022-10-20,,https://patents.google.com/patent/WO2022221589A1/en,
AU-2022258691-A1,Multi-channel protein voxelization to predict variant pathogenicity using deep convolutional neural networks ,"Illumina Cambridge Limited, Illumina, Inc.","Kai-How FARH, Hong Gao, Tobias HAMP",2021-04-15,2022-04-14,2023-10-26,,https://patents.google.com/patent/AU2022258691A1/en,
US-2022336056-A1,Multi-channel protein voxelization to predict variant pathogenicity using deep convolutional neural networks ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Kai-How FARH, Hong Gao",2021-04-15,2022-03-24,2022-10-20,,https://patents.google.com/patent/US20220336056A1/en,https://patentimages.storage.googleapis.com/3d/55/43/96373176d49e4a/US20220336056A1-20221020-D00000.png
US-2017220734-A1,Methods and Systems for Identification of Biomolecule Sequence Coevolution and Applications Thereof ,The Board Of Trustees Of The Leland Stanford Junior University,"Alexandre Colavin, Kerwyn Casey Huang, Carlos L. Araya",2015-11-23,2016-11-23,2017-08-03,,https://patents.google.com/patent/US20170220734A1/en,https://patentimages.storage.googleapis.com/37/2f/c0/36e70df8694a9a/US20170220734A1-20170803-D00001.png
CN-114300036-A,"Genetic variation pathogenicity prediction method and device, storage medium and computer equipment ",深圳华大基因股份有限公司,"彭继光, 韦荔全, 彭智宇",2021-12-29,2021-12-29,2022-04-08,,https://patents.google.com/patent/CN114300036A/en,https://patentimages.storage.googleapis.com/73/7c/c0/c9d3f0b6eccf4d/HDA0003442178180000011.png
WO-2020191391-A2,Artificial intelligence-based sequencing ,"Illumina, Inc.","Anindita Dutta, Dorna KASHEFHAGHIGHI, Amirali Kia, Kishore Jaganathan, John Randall GOBBEL",2019-03-21,2020-03-22,2020-09-24,,https://patents.google.com/patent/WO2020191391A2/en,
CA-3064223-A1,Deep learning-based techniques for pre-training deep convolutional neural networks ,"Illumina, Inc., Hong Gao, Kai-How FARH, Samskruthi REDDY PADIGEPATI","Hong Gao, Kai-How FARH, Samskruthi REDDY PADIGEPATI",2018-10-15,2019-05-09,2020-04-15,,https://patents.google.com/patent/CA3064223A1/en,
WO-2023129621-A1,Rare variant polygenic risk scores ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129621A1/en,
US-2023343413-A1,Protein structure-based protein language models ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-10-06,2022-11-15,2023-10-26,,https://patents.google.com/patent/US20230343413A1/en,https://patentimages.storage.googleapis.com/23/b6/fa/ac67aee5f9612f/US20230343413A1-20231026-D00000.png
WO-2023129897-A1,Mask patterns for protein language models for predicting pathogenicity ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Anastasia Susanna Dagmar Dietrich, Jeffrey Mark Ede, Yibing Wu, Kai-How FARH",2021-12-29,2022-12-23,2023-07-06,,https://patents.google.com/patent/WO2023129897A1/en,
EP-4193364-A1,A method for determining the pathogenicity/benignity of a genomic variant in connection with a given disease ,Engenome S.r.l.,"Ivan LIMONGELLI, Giovanna NICORA",2020-08-04,2021-07-28,2023-06-14,,https://patents.google.com/patent/EP4193364A1/en,
US-2012310539-A1,Predicting gene variant pathogenicity ,University Of Utah,"David K. Crockett, Perry G. Ridge, Andrew Wilson",2011-05-12,2012-05-14,2012-12-06,,https://patents.google.com/patent/US20120310539A1/en,https://patentimages.storage.googleapis.com/29/73/aa/f6d5f38c80782b/US20120310539A1-20121206-D00000.png
CN-118302817-A,"Sequence variation analysis method, system and storage medium ",深圳华大基因股份有限公司,"熊云, 刘水霞, 曾权磊, 张宇, 韦懿, 李红, 方婷, 柴相花, 王梦杰, 袁玉英, 李宁",2021-11-19,2021-11-19,2024-07-05,,https://patents.google.com/patent/CN118302817A/en,
WO-2024030278-A1,Computer-implemented methods of identifying rare variants that cause extreme levels of gene expression ,"Illumina, Inc.","Kishore Jaganathan, Delasa AGHAMIRZAIE, Sofia Kyriazopoulou PANAGIOTOPOULOU, Kai-How FARH",2022-08-05,2023-07-21,2024-02-08,,https://patents.google.com/patent/WO2024030278A1/en,
CN-115458054-A,"Analysis method, system and equipment for predicting mutation pathogenicity based on SIGMA+ ",中国医学科学院北京协和医院,"吴南, 赵恒强, 杜华康, 赵森",2022-10-21,2022-10-21,2022-12-09,,https://patents.google.com/patent/CN115458054A/en,https://patentimages.storage.googleapis.com/21/5a/17/5f05ae9b65ba0c/HDA0003901211370000011.png
US-2019325988-A1,Method and system for rapid genetic analysis ,Rady Children's Hospital Research Center,"Stephen Kingsmore, Narayanan Veeraraghavan, Michelle Marie Clark",2018-04-18,2019-04-18,2019-10-24,,https://patents.google.com/patent/US20190325988A1/en,https://patentimages.storage.googleapis.com/a5/62/ae/330f2ce729a085/US20190325988A1-20191024-D00001.png
CN-115691666-A,"Analysis method, system and equipment for predicting mutation pathogenicity based on SIGMA ",中国医学科学院北京协和医院,"吴南, 赵恒强, 杜华康, 赵森",2022-10-21,2022-10-21,2023-02-03,,https://patents.google.com/patent/CN115691666A/en,https://patentimages.storage.googleapis.com/83/51/c7/acdf156229ff7b/HDA0003901212350000011.png
CN-115631791-A,"Germ line locus variation pathogenicity prediction method, device, terminal and medium ",上海睿璟生物科技有限公司,"张博, 杨峰, 石涵, 洪跟东",2022-10-28,2022-10-28,2023-01-20,,https://patents.google.com/patent/CN115631791A/en,https://patentimages.storage.googleapis.com/da/43/0c/f00145666dee3e/HDA0003915222520000011.png
WO-2023014816-A1,Method and system for newborn screening for genetic diseases by whole genome sequencing ,Rady Childrens's Hospital Research Center,Stephen Kingsmore,2021-08-04,2022-08-03,2023-02-09,,https://patents.google.com/patent/WO2023014816A1/en,
CN-115458055-A,"Analysis method, system and equipment for predicting mutation pathogenicity based on target characteristics ",中国医学科学院北京协和医院,"吴南, 赵恒强, 杜华康, 赵森",2022-10-21,2022-10-21,2022-12-09,,https://patents.google.com/patent/CN115458055A/en,https://patentimages.storage.googleapis.com/6e/d3/ba/5ff838e56fed0f/HDA0003901214140000011.png
WO-2024130230-A2,Systems and methods for evaluation of expression patterns ,"Orion Medicines, Inc.",Francois AGUET,2022-12-16,2023-12-16,2024-06-20,,https://patents.google.com/patent/WO2024130230A2/en,
CN-117877578-A,Gene variation scoring and sorting method for genetic variation analysis ,广东劢智医疗科技有限公司,"田卫东, 黄劭, 蔡响",2024-01-16,2024-01-16,2024-04-12,,https://patents.google.com/patent/CN117877578A/en,
WO-2024073607-A1,Copy number variation (cnv) breakpoint detection ,"Illumina, Inc.","Anindita Dutta, Elahe AGHAPOUR",2022-09-29,2023-09-28,2024-04-04,,https://patents.google.com/patent/WO2024073607A1/en,
NL-2023316-B1,Artificial intelligence-based sequencing ,Illumina Inc,"Jaganathan Kishore, Dutta Anindita, Kia Amirali, Kashefhaghighi Dorna, Randall Gobbel John",2019-03-21,2019-06-14,2020-09-28,2020-09-28,https://patents.google.com/patent/NL2023316B1/en,
NL-2023311-B1,Artificial intelligence-based generation of sequencing metadata ,Illumina Inc,"Dutta Anindita, Kashefhaghighi Dorna, Kia Amirali",2019-03-21,2019-06-14,2020-09-28,2020-09-28,https://patents.google.com/patent/NL2023311B1/en,
NL-2023310-B1,Training data generation for artificial intelligence-based sequencing ,Illumina Inc,"Dutta Anindita, Kashefhaghighi Dorna, Kia Amirali",2019-03-21,2019-06-14,2020-09-28,2020-09-28,https://patents.google.com/patent/NL2023310B1/en,
US-2022293214-A1,Methods of analyzing genetic variants based on genetic material ,"Fabric Genomics, Inc.",Mark Yandell,2019-09-05,2022-03-02,2022-09-15,,https://patents.google.com/patent/US20220293214A1/en,https://patentimages.storage.googleapis.com/04/8e/ff/93c2741c65a725/US20220293214A1-20220915-D00000.png
JP-2017504846-A,Pathogenicity scoring system for human clinical genetics ,"アテナ ダイアグナスティクス，インコーポレイテッド, アテナ  ダイアグナスティクス，インコーポレイテッド","カーバッシ，イザベラ, エルジンガ，クリストファー, マストン，グレン, ヒギンズ，ジョーゼフ, バティシュ，サット デヴ, バティシュ，サット デヴ, ディヴィンセンゾ，クリスティーナ, マッカーシー，ミシェル, ラピーレ，ジェニファー, デュボワ，フェリシタ, メデイロス，ケイトリン, ジョンズ，ジェフェリー",2013-10-22,2014-10-22,2017-02-09,,https://patents.google.com/patent/JP2017504846A/en,https://patentimages.storage.googleapis.com/6f/30/e1/f7cdbd356499ae/2017504846-3.png
US-2023253070-A1,Systems and Methods for Detecting Cellular Pathway Dysregulation in Cancer Specimens ,"Tempus Labs, Inc.","Joshua Drews, Bonnie Dougherty, Lee Langer, Catherine Igartua, Andrew J. Sedgwick, Justin Guinney",2019-08-16,2023-02-28,2023-08-10,,https://patents.google.com/patent/US20230253070A1/en,https://patentimages.storage.googleapis.com/80/ac/be/e8d35213a10d9c/US20230253070A1-20230810-D00001.png
US-2018051337-A1,Predictive value of combined genetic enzymatic and lipidomic data in disease risk for lewy body disease ,The Trustees Of Columbia University In The City Of New York,Lorraine Clark,2015-04-06,2017-10-05,2018-02-22,,https://patents.google.com/patent/US20180051337A1/en,https://patentimages.storage.googleapis.com/38/a9/91/2e34d14be353d9/US20180051337A1-20180222-D00001.png
CN-114566221-A,Automatic analysis and interpretation system for NGS data of genetic diseases ,上海交通大学医学院附属上海儿童医学中心,"王剑, 姚如恩, 李牛, 郁婷婷, 汤婕, 李国强",2022-03-04,2022-03-04,2022-05-31,,https://patents.google.com/patent/CN114566221A/en,https://patentimages.storage.googleapis.com/4f/d7/2c/b84fc2af9b6108/HDA0003531818610000011.png
WO-2022218509-A1,A method for predicting an effect of a gene variant on an organism by means of a data processing system and a corresponding data processing system ,NEC Laboratories Europe GmbH,"Jun Cheng, Carolin LAWRENCE, Mathias Niepert",2021-04-13,2021-04-13,2022-10-20,,https://patents.google.com/patent/WO2022218509A1/en,
AU-2023358527-A1,Compositions and methods using reelin in alzheimer's disease ,"Banner Health, Massachusetts Eye And Ear Infirmary, The General Hospital Corporation","Joseph F. ARBOLEDA-VELASQUEZ, Francisco LOPERA, Yakeel Tatiana QUIROZ-GAVIRIA, Eric Reiman",2022-10-13,2023-10-13,2025-04-24,,https://patents.google.com/patent/AU2023358527A1/en,
CN-116153396-A,Non-coding variation prediction method based on transfer learning ,鲁东大学,"李铭烈, 周树森, 王庆军, 柳婵娟, 臧睦君, 刘通",2023-04-21,2023-04-21,2023-05-23,,https://patents.google.com/patent/CN116153396A/en,https://patentimages.storage.googleapis.com/18/0b/a5/385b3700374f4f/FT_1.png
CN-118369728-A,Post-translational modification inspired drug design and screening systems and methods ,上海昂胜医疗科技有限公司,"梁中洁, 罗成, 郝鸣鸿",2021-08-25,2022-08-25,2024-07-19,,https://patents.google.com/patent/CN118369728A/en,
WO-2024182530-A9,Calibrating pathogenicity scores from a variant pathogenicity machine-learning model ,"Illumina, Inc.","Tobias HAMP, Jeffrey Mark Ede, Kai-How FARH",2023-02-28,2024-02-28,2024-10-10,,https://patents.google.com/patent/WO2024182530A9/en,
JP-2024529837-A,Deep learning-based use of protein contact maps for variant pathogenicity prediction ,イルミナ インコーポレイテッド,"チェン・チェン, ホン・ガオ, ラクシュマン・サンダラム, カイ－ハウ・ファー",2021-08-05,2022-08-04,2024-08-14,,https://patents.google.com/patent/JP2024529837A/en,
WO-2023059750-A1,Combined and transfer learning of a variant pathogenicity predictor using gapped and non-gapped protein samples ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-10-06,2022-10-05,2023-04-13,,https://patents.google.com/patent/WO2023059750A1/en,
CN-117581302-A,Combinatorial learning and transfer learning using variant pathogenicity predictors for gapped and non-gapped protein samples ,因美纳有限公司,"T·汉普, H·高, K-H·法尔",2021-10-06,2022-10-05,2024-02-20,,https://patents.google.com/patent/CN117581302A/en,
CN-117178327-A,Multi-channel protein voxelization using deep convolutional neural networks to predict variant pathogenicity ,"因美纳有限公司, 因美纳剑桥有限公司","T·汉普, H·高, K-H·法尔",2021-04-15,2022-04-14,2023-12-05,,https://patents.google.com/patent/CN117178327A/en,
US-2023047347-A1,Deep neural network-based variant pathogenicity prediction ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Hong Gao, Kai-How FARH",2021-04-15,2022-10-26,2023-02-16,,https://patents.google.com/patent/US20230047347A1/en,https://patentimages.storage.googleapis.com/c8/03/6b/a7e49c4f12488e/US20230047347A1-20230216-D00000.png
WO-2025010357-A2,Systems and methods for predicting variant pathogenicity based on amino acid signal-to-noise ratios ,Duke University,"Andrew P. LANDSTROM, Leonie M. KURZLECHNER",2023-07-03,2024-07-03,2025-01-09,,https://patents.google.com/patent/WO2025010357A2/en,
WO-2024233881-A1,Machine learning and bioinformatic methods for variant interpretation ,"Illumina, Inc.","Francois AGUET, Kai-How FARH, Ken JEAN-BAPTISTE",2023-05-10,2024-05-10,2024-11-14,,https://patents.google.com/patent/WO2024233881A1/en,
WO-2025050071-A1,Probabilistic variant interpretation ,Laboratory Corporation Of America Holdings,"Keith NYKAMP, Alexandre Colavin, Toby MANDERS, Yuya KOBAYASHI, Carlos Araya, Arun NAMPALLY",2023-08-31,2024-08-30,2025-03-06,,https://patents.google.com/patent/WO2025050071A1/en,
KR-20240121892-A,Mask patterns in protein language models to predict pathogenicity ,"일루미나, 인코포레이티드","토비아스 햄프, 아나스타샤 수잔나 다그마르 디트리히, 제프리 마크 에드, 이빙 우, 카이-하우 파",2021-12-29,2022-12-23,2024-08-09,,https://patents.google.com/patent/KR20240121892A/en,https://patentimages.storage.googleapis.com/8c/e4/aa/90e16e15861b79/pct00005.png
NZ-788839-A,Deep learning-based techniques for pre-training deep convolutional neural networks ,Illumina Inc,"Kai How Farh, Hong Gao, Padigepati Samskruthi Reddy",2018-10-15,2019-05-09,2022-07-01,,https://patents.google.com/patent/NZ788839A/en,
KR-20240124390-A,Rare Variant Polygenic Risk Score ,"일루미나, 인코포레이티드","페트코 플라메노프 피지에프, 제레미 프란시스 맥레이, 카이-하우 파",2021-12-29,2022-12-28,2024-08-16,,https://patents.google.com/patent/KR20240124390A/en,https://patentimages.storage.googleapis.com/e1/1c/2e/9bad5d3b17d41c/pct00007.png
CN-119400239-A,Method and system for predicting pathogenicity of splicing variants based on contrastive learning ,苏州大学,"刘聪睿, 杨洋, 严文颖",2024-12-31,2024-12-31,2025-02-07,,https://patents.google.com/patent/CN119400239A/en,
RU-2767337-C9,Methods for training deep convolutional neural networks based on deep learning ,"Иллюмина, Инк.","Хун ГАО, Кай-Хоу ФАРХ, Лаксшман СУНДАРАМ, Джереми Фрэнсис МАКРЭЙ",2017-10-16,2018-10-15,2022-09-12,2022-09-12,https://patents.google.com/patent/RU2767337C9/en,https://patentimages.storage.googleapis.com/00/cc/96/ef59277dc43f63/00000066.png
CN-118475983-A,Variant recognition in the absence of target reference genome ,因美纳有限公司,"H·高, T·汉普, J·G·J·麦克马斯特-施莱伯, L·孙达拉姆, K-H·法尔",2021-12-29,2022-12-28,2024-08-09,,https://patents.google.com/patent/CN118475983A/en,
US-2025201348-A1,Artificial intelligence-based detection of gene conservation and expression preservation at base resolution ,"Illumina, Inc.",Kishore JAGANATHAN,,2023-08-04,2025-06-19,,https://patents.google.com/patent/US20250201348A1/en,https://patentimages.storage.googleapis.com/73/69/31/2863e0fd9969e2/US20250201348A1-20250619-D00000.png
WO-2024030606-A1,Artificial intelligence-based detection of gene conservation and expression preservation at base resolution ,"Illumina, Inc.",Kishore Jaganathan,2022-08-05,2023-08-04,2024-02-08,,https://patents.google.com/patent/WO2024030606A1/en,
NZ-788045-A,Deep convolutional neural networks for variant classification ,Illumina Inc,"Kai How Farh, Hong Gao, Jeremy Francis Mcrae, Padigepati Samskruthi Reddy, Laksshman Sundaram",2017-10-16,2018-10-15,2022-05-27,,https://patents.google.com/patent/NZ788045A/en,
JP-2025505415-A,Indel pathogenicity determination ,イルミナ インコーポレイテッド,"ジェレミー・フランシス・マクレー, ヤンシェン・ヤン, マルク・ファスナハト, カイ－ハウ・ファー",2022-01-28,2023-01-27,2025-02-26,,https://patents.google.com/patent/JP2025505415A/en,
WO-2023129953-A2,Variant calling without a target reference genome ,"Illumina, Inc., Illumina Cambridge Limited","Hong Gao, Tobias HAMP, Joshua Goodwin Jon McMaster-Schraiber, Laksshman Sundaram, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129953A2/en,
WO-2023129619-A1,Optimized burden test based on nested t-tests that maximize separation between carriers and non-carriers ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129619A1/en,
WO-2023129622-A1,Covariate correction for temporal data from phenotype measurements for different drug usage patterns ,"Illumina, Inc.","Petko Plamenov Fiziev, Jeremy Francis Mcrae, Kai-How FARH",2021-12-29,2022-12-28,2023-07-06,,https://patents.google.com/patent/WO2023129622A1/en,
US-2023207055-A1,Identifying genes with differential selective constraint between humans and non-human primates ,"Illumina, Inc.","Hong Gao, Joshua Goodwin Jon McMaster-Schraiber, Kai-How FARH",2021-12-29,2022-12-28,2023-06-29,,https://patents.google.com/patent/US20230207055A1/en,https://patentimages.storage.googleapis.com/cf/24/aa/125721ef7eb299/US20230207055A1-20230629-D00000.png
WO-2023129923-A1,Species proximity-aware evolutionary conservation profiles ,"Illumina, Inc., Illumina Cambridge Limited","Tobias HAMP, Kai-How FARH",2021-12-29,2022-12-27,2023-07-06,,https://patents.google.com/patent/WO2023129923A1/en,
WO-2024263794-A1,"Method and system for estimating impact of mutations on fitness, lifespan, and fecundity ","Illumina, Inc.","Hong Gao, Joshua Goodwin Jon McMaster-Schraiber, Jacob Christopher ULIRSCH, Kai-How FARH",2023-06-23,2024-06-20,2024-12-26,,https://patents.google.com/patent/WO2024263794A1/en,
RU-2022104001-A,METHODS FOR TRAINING DEEP CONVOLUTIONAL NEURAL NETWORKS BASED ON DEEP LEARNING ,"Иллюмина, Инк.","Хун ГАО, Кай-Хоу ФАРХ, Лаксшман СУНДАРАМ, Джереми Фрэнсис МАКРЭЙ",2017-10-16,2018-10-15,2022-06-07,,https://patents.google.com/patent/RU2022104001A/en,
